"ID","Description","setSize","enrichmentScore","NES","pvalue","p.adjust","qvalue","rank","leading_edge","core_enrichment"
"hsa04936","Alcoholic liver disease",118,0.408798036055674,1.93532670870331,4.35381378488687e-06,5.33152483411177e-05,3.95173749772221e-05,4893,"tags=47%, list=29%, signal=34%","34/3569/6932/217/4790/23118/7124/9020/5465/8517/6885/1374/29110/4217/7187/3929/9641/23765/356/10891/2308/23175/4792/717/3592/6720/32/125/841/5601/1147/51422/5562/714/7132/5970/713/5563/23411/836/719/2309/51135/5608/2194/219/23417/5600/712/5599/718/929/6319/130/3576/10000"
"hsa05164","Influenza A",140,0.390457395406186,1.89690063168941,4.41664779157188e-06,5.33152483411177e-05,3.95173749772221e-05,3905,"tags=41%, list=23%, signal=32%","90865/3569/3112/4928/3455/4261/3111/3716/3838/4790/8480/2033/7124/8743/5293/6352/8517/29110/51284/8797/114548/7187/3841/9641/3627/5579/3118/103/5295/3113/356/4792/3592/6772/23586/3122/3458/841/8795/1147/5604/7706/10241/2224/23633/3459/3119/7132/5970/836/3383/3717/3127/3606/896/3454/51135/3109"
"hsa05168","Herpes simplex virus 1 infection",157,0.382474489085984,1.89626080180178,4.29500136801578e-06,5.33152483411177e-05,3.95173749772221e-05,4893,"tags=50%, list=29%, signal=36%","5452/3569/4049/3112/115004/3455/3111/3716/330/8740/4790/23118/7124/5293/5199/6352/8517/6885/29110/7187/54106/55080/9641/2475/3118/5295/5451/3113/6850/356/4792/3592/6772/23586/3122/972/3458/3054/841/1147/6672/56829/6890/7188/3459/10189/7186/3119/6891/7132/5970/3133/836/1616/3717/3127/3107/3454/51135/3109/29915/7098/3115/3108/3117/567/718/6426/7097/56000/842/317/3678/5290/3106/3123/811/10000"
"hsa04625","C-type lectin receptor signaling pathway",97,0.434673380781424,1.97003344892873,5.04403481150618e-06,5.8789095389279e-05,4.35746020013964e-05,2702,"tags=37%, list=16%, signal=31%","3569/5336/4791/3708/3845/3659/5971/1540/4790/7124/10892/9020/4775/5293/8517/5530/4193/114548/602/9641/5295/51561/30835/6850/868/93978/9261/4792/3592/6772/841/5601/1147/1960/5058/8915"
"hsa04668","TNF signaling pathway",115,0.398523394314672,1.87237642561203,6.32463675289021e-06,7.1257574082563e-05,5.28162648136095e-05,3333,"tags=37%, list=20%, signal=29%","6364/3569/4049/7128/79651/7412/330/3659/10059/1540/4790/23118/7124/9020/5293/6352/8517/6885/4217/7187/602/3627/5295/6868/7133/4792/9252/8809/7424/841/5601/1147/8837/843/6374/5604/7188/7186/7132/5970/836/3383"
"hsa05330","Allograft rejection",32,0.62999645972921,2.30129651761729,7.53390964226573e-06,8.16087474929746e-05,6.0488576466297e-05,4326,"tags=75%, list=26%, signal=56%","3112/3111/940/959/7124/958/3118/3113/356/5551/3592/3122/3458/3119/941/3133/3127/3107/3109/942/3115/3108/3117/3002"
"hsa05140","Leishmaniasis",73,0.46875345664295,2.01394555060337,8.16874182163288e-06,8.16087474929746e-05,6.0488576466297e-05,4930,"tags=59%, list=29%, signal=42%","3112/3111/1378/3716/4790/5777/653361/23118/7124/6885/2002/4843/3676/5579/1536/3118/3113/2215/4792/3592/6772/3122/1379/3458/3459/3119/5970/2214/3717/3689/3127/51135/3109/3115/3108/3117/5600/718/7097/3552/3123/7040/3688"
"hsa05135","Yersinia infection",133,0.392117370958678,1.88810962771632,8.20916394899744e-06,8.16087474929746e-05,6.0488576466297e-05,3286,"tags=35%, list=20%, signal=29%","3569/3932/3984/2185/926/5880/27040/4790/7456/23118/925/81873/7124/4775/5293/7409/8517/1399/6885/29110/3676/114548/7454/7535/9844/5295/10097/2335/9138/6196/2533/64283/4792/6195/3937/5601/1147/5604/382/10451/7186/5970/8394/644150/653857/8935/7410"
"hsa04611","Platelet activation",115,0.396326873755609,1.86205654634814,7.84632797335115e-06,8.16087474929746e-05,6.0488576466297e-05,2569,"tags=29%, list=15%, signal=24%","2811/111/5336/64805/9002/5567/3708/10125/5294/2983/6786/5908/11093/5293/6915/4067/7450/2149/23236/5739/2814/2977/5295/6850/9138/54518/7094/695/2778/3937/2534/113/10235"
"hsa05320","Autoimmune thyroid disease",33,0.611765640131061,2.2532886352023,9.75216185951573e-06,9.41780202433233e-05,6.980494804706e-05,4861,"tags=76%, list=29%, signal=54%","3112/3111/940/959/958/3118/3113/356/5551/3122/3119/941/3133/1493/3127/3107/3109/942/7253/3115/3108/3117/3002/3106/3123"
"hsa04940","Type I diabetes mellitus",38,0.583167207826088,2.24309497090768,1.17298495117867e-05,0.000110130253749553,8.16287773042464e-05,4861,"tags=74%, list=29%, signal=52%","4049/3112/3111/940/7124/3118/3113/356/5551/3592/3122/3458/5799/3119/941/3133/3382/3127/3107/3109/942/3115/3108/3117/3002/3552/3106/3123"
"hsa05145","Toxoplasmosis",108,0.405926108098491,1.89495373890457,2.37317265776889e-05,0.000216792529277266,0.000160687081806258,5123,"tags=55%, list=30%, signal=38%","3112/4261/3111/959/3716/330/5294/6774/8651/4790/23118/7124/8517/6885/958/4843/3118/3113/3587/4792/3592/1234/6772/3908/3122/3458/841/5601/1147/3459/3119/7132/5970/836/3717/3127/23533/51135/3109/5608/2770/3115/3108/3912/2771/3117/5600/5599/7097/842/3305/2775/3123/7040/10000/3688/54205/240/5170"
"hsa04672","Intestinal immune network for IgA production",39,0.553830504438144,2.14631040181013,3.11903439592044e-05,0.000270477170320812,0.00020047825143679,4322,"tags=74%, list=26%, signal=55%","3569/3112/3695/3111/940/959/10673/23308/29851/115650/9020/958/3676/608/3118/3113/3601/3122/3119/941/23495/3127/3109/4055/6387/942/3115/3108/3117"
"hsa05152","Tuberculosis",159,0.359709327657355,1.77943723397668,3.1208904267786e-05,0.000270477170320812,0.00020047825143679,5204,"tags=50%, list=31%, signal=35%","3569/5993/11151/3112/4261/3111/1378/3716/4790/2033/7124/10892/5530/4843/816/54106/3929/3118/51561/3113/30835/4801/6850/10333/818/2215/3587/3592/6772/3122/972/1379/3458/5869/841/5601/843/8915/3459/3920/3119/7132/23545/5970/2214/836/7096/3717/1054/4360/3689/3127/3606/5534/51135/2207/3109/5532/3115/3108/3117/5600/5599/718/7097/929/3656/842/3552/317/817/3123/7040/10000/245972/54205/1594/1385/4046/5533"
"hsa04622","RIG-I-like receptor signaling pathway",54,0.50026472752959,2.06161061869413,8.60247605816743e-05,0.000709179733575754,0.000525645520370693,3126,"tags=44%, list=19%, signal=36%","54941/1540/4790/7124/8517/6885/29110/7187/9641/3627/1654/103/4792/3592/23586/841/5601/1147/843/7706/7186/55593/5970/9474"
"hsa05417","Lipid and atherosclerosis",186,0.331291633704319,1.67965764992218,8.59105496964809e-05,0.000709179733575754,0.000525645520370693,3695,"tags=37%, list=22%, signal=29%","5452/3569/3708/7412/959/3845/6774/4790/5908/653361/23118/7124/2081/4775/8743/5293/6403/6352/7409/8517/6885/4067/958/5530/23236/29110/4217/816/8797/114548/7187/6648/3929/9641/1536/5295/5451/10333/356/7494/9138/818/1573/4792/3592/841/5601/8795/1147/10451/19/948/7186/4312/7132/9619/5970/5468/4846/836/7410/3383/1543/3717/3309/6401/3606/5534"
"hsa00380","Tryptophan metabolism",37,0.54164693217272,2.07601369107281,0.000138746392328767,0.00111657810969341,0.000827610059504923,3337,"tags=46%, list=20%, signal=37%","883/3620/4129/217/847/15/259307/39/316/8564/1892/6999/11185/2639/8942/7166/1543"
"hsa04068","FoxO signaling pathway",121,0.365844800295117,1.74234221534556,0.000207177386213302,0.00162851061721154,0.00120705551820724,2817,"tags=30%, list=17%, signal=25%","1901/3569/8698/894/5934/116986/3575/847/3845/6774/6789/2033/3643/8743/5293/4193/23710/6648/1027/7048/10018/5295/356/901/2308/604/9456/2885/10365/10733/5601/3479/1147/5604/51422/5562"
"hsa05142","Chagas disease",96,0.391124950434459,1.77437339217204,0.000269500189361316,0.0020702514546392,0.00153447476239218,4893,"tags=51%, list=29%, signal=36%","5519/3569/917/916/919/915/4790/7124/5293/6352/8517/23236/4843/54106/7048/5295/10333/356/624/4792/3592/2778/2774/3458/841/5601/1147/8837/714/3459/7132/5970/713/1636/9630/51135/2770/2771/5600/712/5599/718/7097/5290/2775/3576/811/7040/10000"
"hsa04015","Rap1 signaling pathway",188,0.314122979936058,1.60402864956476,0.000363267377021823,0.0027285416318528,0.0020224008358174,2701,"tags=29%, list=16%, signal=24%","9771/111/51735/2324/9223/9002/83593/25865/56288/80310/2264/3683/6494/10636/51466/3845/5880/27040/5908/1902/8631/3643/7010/5293/3082/7409/1399/3791/2149/284/23236/51196/1942/5579/5295/9732/54518/3397/2533/5909/1436/7094/26037/2778/7424/57121/9693/3937/23094/113/10235/3479/5604/10451"
"hsa00563","Glycosylphosphatidylinositol (GPI)-anchor biosynthesis",29,-0.568861711028079,-1.90649200555182,0.000444206148522477,0.00326394952609994,0.00241924630087756,3954,"tags=66%, list=24%, signal=50%","8705/5279/80235/8818/51604/93210/84302/80055/27315/5281/94005/5283/8733/128869/51227/54872/9487/5277/9091"
"hsa04014","Ras signaling pathway",199,0.301809919751313,1.549350949987,0.000478349627798718,0.00344004625948866,0.00254976957258891,2700,"tags=28%, list=16%, signal=23%","26279/9771/5336/2324/5567/83593/64926/80310/2264/10125/3845/5880/27040/4790/5908/5322/6789/2113/3643/7010/5293/2322/3082/2793/5966/8517/3791/2002/284/29110/51196/1942/7535/5579/5295/356/23179/1436/27/5337/5922/7424/10156/2885/5062/11145/5869/10235/5601/3479/5924/1147/5604/382/5058"
"hsa04517","IgSF CAM signaling",280,0.279281980282038,1.48679228534788,0.000598688481726571,0.00421576472549127,0.00312473374234482,2743,"tags=26%, list=16%, signal=22%","51735/5336/91584/9223/3932/117157/2037/3635/114836/10225/3384/26047/56288/51744/940/3683/1445/253559/4063/26050/201633/23114/4068/57863/3385/5777/5908/5588/962/914/81873/10666/5293/56253/7409/50848/54538/4067/3791/4629/6504/3676/6709/3556/4008/5579/8829/5295/30835/81928/113457/10097/2308/90952/51678/6092/2885/9693/7430/3937/2534/5062/90249/9414/9901/3785/57823/5601/9353/5604/382/5058/10451/7082"
"hsa04621","NOD-like receptor signaling pathway",153,0.322526986094102,1.59235683821909,0.000820271255176163,0.00565819763774578,0.00419386807157738,3126,"tags=26%, list=19%, signal=21%","115361/3569/118429/7128/3455/3708/3716/330/2635/10059/4790/23118/10392/7124/6352/8517/6885/23236/29110/171389/23710/115362/114548/7187/9641/1536/22861/9447/4792/199713/6772/2633/841/5601/1147/10628/7188/7186/5970/9474"
"hsa05161","Hepatitis B",144,0.320595788634434,1.56499902409347,0.00109079015878778,0.0072291583072602,0.00535826744667682,2681,"tags=26%, list=16%, signal=22%","3569/3718/6775/2185/3716/3845/6774/4790/23118/2033/7124/4775/6777/5293/8517/6885/2002/29110/7187/7048/9641/5579/1654/5295/356/1870/4792/6778/6772/23586/2885/841/5601/1147/843/1960/5604"
"hsa05012","Parkinson disease",231,-0.308820292747075,-1.49676083782563,0.0010718502248281,0.0072291583072602,0.00535826744667682,4913,"tags=40%, list=29%, signal=29%","1327/4708/4711/5692/468/4697/54539/4712/1350/5706/1346/5701/6233/1349/1843/3831/25828/5687/10213/5682/4694/10131/4891/29796/1347/7314/4725/515/27173/9861/4780/7419/2861/4714/7417/4717/522/51807/5700/1345/805/6263/55967/347733/4698/1351/9167/7386/4723/4695/4137/5715/513/1537/4726/1337/4728/4716/4713/4724/4709/3710/5714/1329/10975/7280/1340/55630/51079/4715/29985/4696/4705/598/27089/7381/374291/4701/4707/126328/581/539/89953/7979/5694/4706/56901/815/4731/147700/808/7345/10382"
"hsa04920","Adipocytokine signaling pathway",63,0.409153506787495,1.72053026944917,0.00122160918010366,0.0075793995143896,0.00561786697111406,3588,"tags=41%, list=21%, signal=33%","51703/6774/4790/5588/7124/5465/8517/1374/2475/10891/7133/2180/4792/32/2182/5601/1147/51422/5562/948/7186/7132/5970/5563/3717/5105"
"hsa04610","Complement and coagulation cascades",71,0.396624886443547,1.69249703474132,0.00123333424050718,0.0075793995143896,0.00561786697111406,3207,"tags=38%, list=19%, signal=31%","1191/3426/9002/710/3078/2151/1378/715/725/730/2157/623/7450/2149/2/1380/624/717/3075/5624/1379/5104/11326/5345/714/713/2153"
"hsa04931","Insulin resistance",99,0.368509631775487,1.67229312247668,0.00122761082432635,0.0075793995143896,0.00561786697111406,3204,"tags=38%, list=19%, signal=31%","3569/5770/51085/6774/4790/5588/7124/11000/3643/5293/5837/5465/1374/5509/2475/5579/5295/2998/10891/2308/6196/6198/4792/6195/6720/32/200186/5601/51422/5562/5792/11001/948/7132/5970/5563/9882/4846"
"hsa05016","Huntington disease",270,-0.300810360245975,-1.49178184682224,0.00118939837863118,0.0075793995143896,0.00561786697111406,4913,"tags=41%, list=29%, signal=29%","1327/4708/4711/5692/4697/90993/148327/10540/54539/84516/4712/1350/1767/5706/1346/5701/83544/1349/3831/10120/5687/10213/5682/4694/29796/1347/4725/515/9861/2893/7419/4714/10671/7417/4717/522/51807/5700/1345/9586/9821/246721/55967/6804/347733/4698/1351/9167/5441/7386/4723/10488/4695/5434/5715/513/5332/1537/10126/4726/1337/4728/4716/5437/4713/5439/4724/4709/5714/1329/10975/7280/1173/22863/1340/11258/51079/4715/4696/4705/27089/493869/7381/374291/2891/4701/160/4707/5438/1212/126328/581/539/89953/1211/7979/9706/5694/4706/56901/5440/27113/774/2877/1175/4731/55860/2890/147700/10382"
"hsa04721","Synaptic vesicle cycle",61,-0.436252970284802,-1.70001312480241,0.00131496359368345,0.00786206656268795,0.00582738038592256,3644,"tags=43%, list=22%, signal=33%","533/6529/2054/525/245973/523/6804/8775/6616/6536/9296/528/51382/51606/1173/6505/160/1759/1212/6809/9550/1211/774/534/1175/6857"
"hsa05170","Human immunodeficiency virus 1 infection",187,0.298824363288593,1.52343640701345,0.00132585146175507,0.00786206656268795,0.00582738038592256,3272,"tags=30%, list=19%, signal=25%","5336/917/115004/3984/916/919/2185/3708/3845/5880/200316/27350/915/4790/23118/9582/140564/7124/4775/5293/2793/8517/1399/6885/5530/8454/29110/55080/9730/2475/5579/5295/356/7133/6198/4792/1234/25939/164/5062/162/60489/841/5601/1147/5604/5058/6890/7188/7186/6891/7132/5970/8945/3133/10681/836"
"hsa05203","Viral carcinogenesis",171,0.299778008450073,1.50980655090599,0.00169027736525126,0.00985023705956771,0.00730101656859893,3272,"tags=30%, list=19%, signal=25%","9734/1233/3718/894/5567/5934/4791/3716/3845/6774/4790/2033/9519/6777/5293/1029/5966/8517/4067/1232/4193/7187/1027/1654/8345/5295/23352/6850/1108/9261/10013/7337/4792/6908/5922/1234/991/2885/1237/841/6672/1960/3065/7188/7186/5970/8339/1739/3133/5933/440689/836"
"hsa04612","Antigen processing and presentation",62,0.418753218851717,1.75676156073194,0.00180727556362508,0.0103433947272709,0.00766654607627056,4867,"tags=58%, list=29%, signal=41%","5993/3112/4261/3111/926/925/7124/55080/3118/3113/3824/4801/3122/972/3458/5721/6890/3823/3119/6891/3133/5720/3309/3127/3107/920/3109/3115/3108/3117/567/10197/3305/3106/3123/811"
"hsa04666","Fc gamma R-mediated phagosome formation",91,0.354859334860397,1.59249111672513,0.00183610557288833,0.0103433947272709,0.00766654607627056,3514,"tags=36%, list=21%, signal=29%","5336/3984/3635/5788/5880/27040/653361/81873/5293/7409/1399/4067/7454/5579/5295/6850/10097/2215/6198/8613/5337/8611/5604/382/5058/10451/8394/5321/2214/653857/7410/1073/10163"
"hsa05020","Prion disease",236,-0.301759102224927,-1.46925912474869,0.00188545375827232,0.0104472683655089,0.00774353743690789,4996,"tags=42%, list=30%, signal=30%","5595/1388/1327/4708/4711/5692/468/4697/90993/148327/54539/4712/1350/1958/5706/1346/5701/1349/3831/5687/3304/10213/5682/4694/1432/29796/1347/4725/515/5296/9861/7419/4714/7417/4717/522/51807/5700/1345/6261/6263/9586/55967/2903/347733/4698/1351/9167/7386/4723/10488/4695/1460/5715/513/1537/4726/3303/1337/4728/572/4716/4713/4724/4709/3710/5714/733/1329/10975/7280/5291/1340/51079/4715/4696/4705/27089/7381/374291/4701/4707/857/126328/581/539/2932/89953/7979/5694/4706/56901/774/4731/3310/6262/147700/10382"
"hsa04217","Necroptosis",121,0.328523066065502,1.56459680787849,0.00229842376038788,0.0125301166292114,0.00928734898085427,3145,"tags=31%, list=19%, signal=25%","90865/3718/7128/6775/3455/3716/330/6774/10059/1540/91782/7124/6777/8743/5837/142/9131/816/8797/114548/1536/356/818/6778/6772/81030/3458/841/5601/8795/8837/7188/3459/9825/7186/7132/5321"
"hsa04151","PI3K-Akt signaling pathway",303,0.260585284113833,1.39458956951949,0.00235893089951188,0.0126558514926193,0.00938054392788351,2490,"tags=23%, list=15%, signal=20%","5649/8516/8115/930/5519/23035/3569/2324/3718/9223/3672/3695/894/3455/5934/80310/3566/3561/2264/3560/3716/3570/5294/3575/3845/3574/3559/4790/1902/672/3643/7010/1284/5293/2322/3082/2793/8517/7450/3791/2149/1285/284/3696/1282/4193/1942/3676/1027/10018/4602/2475/7148/5295/2998/6850/4170/2335/356/1436/6198/118788/1299/7424/63923/57121/2885/3908/3371/200186/9180"
"hsa00280","Valine, leucine and isoleucine degradation",45,0.430281181750196,1.71649081556041,0.00262900617404492,0.0137547825790363,0.0101950739763645,1765,"tags=31%, list=11%, signal=28%","34/54511/217/64087/259307/39/594/56922/3155/10449/316/3712/30/1892"
"hsa05167","Kaposi sarcoma-associated herpesvirus infection",170,0.294432170552261,1.47474311674125,0.00264515049596852,0.0137547825790363,0.0101950739763645,4893,"tags=45%, list=29%, signal=32%","3569/5336/1233/6932/3455/3708/3716/5294/3845/6774/4790/2033/4775/5293/2793/8517/4067/5530/29110/1232/7187/9641/2475/5295/6850/9261/1870/4277/3091/4792/1234/6772/1237/841/5601/1147/5604/3459/7186/7132/5970/3133/10681/836/131450/3383/3717/2786/3572/57580/3107/5534/23533/3454/5608/5532/643246/7422/7098/942/440738/8678/1827/3709/1871/5155/5600/5599/718/842/5290/3055/3576/3106/4772/10000"
"hsa04080","Neuroactive ligand-receptor interaction",194,0.290534685216701,1.48584713338804,0.0027221930441796,0.0139409280141319,0.0103330453670613,2489,"tags=27%, list=15%, signal=23%","7425/5026/1901/27334/116443/1139/9002/8698/1903/147/1134/2892/53829/2151/9934/1269/10800/2925/80763/1902/2908/4886/5368/6915/79924/623/2918/2149/148/5739/90226/1909/4922/187/116/51738/624/257313/7442/11054/10857/10316/57105/2562/5732/8862/2901/7068/10203/2859/3001/4889"
"hsa04260","Cardiac muscle contraction",65,-0.414590082953853,-1.63088213521767,0.00296401767628007,0.014952805590786,0.0110830511697511,5077,"tags=52%, list=30%, signal=37%","7169/27092/1327/1350/1346/59283/1349/782/7171/29796/1347/1345/1351/9167/6548/7386/784/1537/1337/4635/482/1329/10975/1340/27089/6543/7381/70/4634/487/6262/9254/483/7134"
"hsa05202","Transcriptional misregulation in cancer",163,0.301616355831786,1.50136525870199,0.00348828345986736,0.0173388207269878,0.0128515706416166,2693,"tags=28%, list=16%, signal=24%","5079/3569/26039/3695/894/25942/2892/85414/64919/3560/4299/330/2313/5218/3087/4790/4086/6495/2322/51804/5966/64332/2120/958/4066/4193/6929/8842/1027/221037/7048/904/2005/7403/1025/2308/1436/604/2078/4297/861/466/4613/3479/4208/3065"
"hsa05144","Malaria",45,0.418053902698445,1.66771338098553,0.00390795321364929,0.0191433070465719,0.0141890597230897,3675,"tags=47%, list=22%, signal=37%","3569/7412/959/1378/3683/7124/6403/3082/958/54106/5175/3592/1379/3458/948/4035/7058/3383/3689/6401/3606"
"hsa04670","Leukocyte transendothelial migration",97,0.333882580288054,1.51322781717074,0.00418560897120272,0.0198109835889942,0.0146839429902853,2317,"tags=28%, list=14%, signal=24%","399/5336/2185/83593/3702/7412/3683/6494/7294/23562/1003/5880/5908/653361/49861/5293/7409/50848/3676/5579/1536/10686/5295/5175/90952/7430/7122"
"hsa04020","Calcium signaling pathway",205,0.276141784392931,1.41767957819065,0.00418786926797492,0.0198109835889942,0.0146839429902853,2192,"tags=23%, list=13%, signal=20%","5026/489/5336/2324/116443/255231/1139/5255/5567/147/2185/952/80310/2264/3708/10800/6786/80228/2925/4775/6915/3082/623/3791/5137/2149/5530/148/23236/3706/1909/4843/219931/816/51196/6546/814/57118/5579/5256/7942/818/624/3270/57105/2778/7424"
"hsa04010","MAPK signaling pathway",269,0.26304476405127,1.39992050245968,0.00422009117872066,0.0198109835889942,0.0146839429902853,4075,"tags=34%, list=24%, signal=26%","4216/11184/2324/5567/80310/2264/4791/10125/3845/5880/5778/5871/5971/4790/5908/2872/23118/6789/7124/3643/7010/9020/4775/2322/3082/8517/1399/6885/3791/2002/5530/284/4217/1942/7048/3556/5579/11221/356/2005/9261/6196/1436/9252/6195/5922/7424/2885/9693/5062/9479/5495/10235/5601/3479/5924/4208/1147/5604/5058/51776/7186/2768/7132/5970/6655/5321/2323/2122/836/1616/4803/1844/4902/5156/1847/80824/2316/4915/5534/22808/2260/6197/51135/1852/775/5608/5532/2321/1326/7422"
"hsa04723","Retrograde endocannabinoid signaling",118,-0.342975749101356,-1.51056307870791,0.00452844649092468,0.020967327588117,0.0155410276112484,5167,"tags=47%, list=31%, signal=33%","5603/2773/5595/4708/4711/4697/54539/4712/222236/2567/2788/112/59345/2569/4694/1432/1268/4725/2893/4714/4717/3762/55967/747/4698/4723/4695/5743/5332/4726/4728/4716/4713/4724/4709/3710/2787/55970/2785/51079/4715/4696/4705/374291/2891/4701/4707/126328/5578/4706/56901/774/4731/2784/2890/2568"
"hsa04066","HIF-1 signaling pathway",101,0.331209003739639,1.51702601991321,0.00476548952038293,0.0217666953768842,0.01613352070912,2681,"tags=31%, list=16%, signal=26%","3569/5336/3570/6774/4790/2872/405/2033/3643/7010/5293/7037/284/7076/229/4843/816/1027/230/2475/5579/1536/5295/818/6198/3091/2034/3458/3479/3945/5604"
"hsa05416","Viral myocarditis",63,0.372101960370695,1.56472491502234,0.0058142612541866,0.0260904443556358,0.0193382926086618,4322,"tags=51%, list=26%, signal=38%","1756/3112/3111/940/959/3683/5880/958/3118/3113/5551/27/2534/3908/1981/3122/8672/841/3119/941/3133/836/3383/3689/3127/3107/3109/1982/942/3115/3108/3117"
"hsa04070","Phosphatidylinositol signaling system",90,0.342747564705901,1.5293252120932,0.00586649044682935,0.0260904443556358,0.0193382926086618,1671,"tags=20%, list=10%, signal=18%","8526/5287/8527/5336/4534/3635/3708/9110/1606/8776/5293/23236/3706/51196/3631/8525/5579/5295"
"hsa04961","Endocrine and other factor-regulated calcium reabsorption",42,-0.430359101208632,-1.5576074870909,0.010642616349669,0.0467169393011446,0.0346266943434208,2226,"tags=36%, list=13%, signal=31%","8766/5332/491/482/1173/6543/160/3816/1759/1212/5578/1211/1175/5745/483"
"hsa05133","Pertussis",68,0.362334447768973,1.52537457382903,0.0114438631660503,0.0495900737195513,0.036756267658839,4930,"tags=50%, list=29%, signal=35%","3569/710/715/3394/3659/725/4790/10392/7124/4843/114548/51561/717/3592/5601/6374/714/5970/713/836/1073/3689/51135/2770/2771/5600/712/5599/718/929/3552/3678/3576/3688"
"hsa04530","Tight junction",151,0.284291194650326,1.39650255223654,0.0116443432349447,0.0498201014355863,0.0369267646890985,3263,"tags=28%, list=19%, signal=23%","5519/51735/9223/11346/5567/56288/23562/23370/912/911/49861/81873/3059/57826/50848/10207/4629/4217/7454/10686/4734/113457/10097/1741/51762/861/9693/7430/7122/9414/5601/51422/7082/55114/5562/2626/4218/58538/5563/1739/27134/653857"
"hsa04714","Thermogenesis",201,-0.285579152867162,-1.36591175988541,0.0118578692445891,0.0500994975583888,0.0371338536870026,4917,"tags=43%, list=29%, signal=31%","71/1327/4708/4711/4697/90993/148327/54539/4712/1350/84987/86/112/1346/1349/25915/6599/51548/4694/1432/8193/29796/2181/1268/1347/4725/515/79133/4714/63976/4717/522/6595/5593/1345/9551/51241/9586/55967/10632/3265/4698/1351/9167/7386/4723/10488/6199/4695/137682/6194/513/51287/1537/4726/1337/4728/5346/4716/4713/4724/4709/388753/1329/10975/28958/1340/51079/4715/4696/4705/27089/7381/374291/4701/4707/126328/64223/539/91942/4706/56901/521/493753/84335/4731"
"hsa05130","Pathogenic Escherichia coli infection",180,0.271192881105246,1.38106028718081,0.0139289757892524,0.0581233804539175,0.0430811726815085,3360,"tags=29%, list=20%, signal=24%","3569/26999/23562/9267/4790/5777/1902/7456/23118/49861/81873/7124/3059/8743/8517/6885/2149/4629/7009/64005/8797/114548/10061/10686/113457/10097/356/9138/3071/4792/4430/23191/57121/7430/7122/2534/5062/841/5601/8795/1147/382/5058/7082/7186/2768/7132/5970/644150/653857/836/4542/7100"
"hsa04072","Phospholipase D signaling pathway",132,0.290617498378521,1.39686912749527,0.014479690206119,0.0596845767032711,0.0442383346477064,3145,"tags=28%, list=19%, signal=23%","8526/8527/111/5336/2185/80310/1606/5294/3845/9267/1902/3643/5293/2918/2149/23236/8525/2475/5295/6850/3577/8613/5337/2778/57121/2885/2534/113/8611/5604/382/56895/2912/2768/8394/6655/5321"
"hsa05010","Alzheimer disease",333,-0.263147367692871,-1.33549016205515,0.0165665793423072,0.0674639014180703,0.0500043866007497,3614,"tags=28%, list=22%, signal=22%","1452/515/27173/5296/4311/9861/7419/4714/351/7417/4717/522/51807/5700/1128/1345/805/6263/9821/55967/2903/347733/3265/4698/7472/1351/9167/7386/4723/4695/1460/4137/5715/513/5743/5332/1537/824/8313/1855/4726/1337/4728/572/4716/4713/4724/4709/3710/5714/1329/10975/8326/7280/5291/22863/1340/55630/51079/4715/29985/4696/4705/27089/7381/374291/4701/4707/1856/27035/22943/55851/126328/539/2932/8660/54361/89953/5605/7979/9706/487/5694/4706/1857/56901/4731/1499/147700/808/4023/10382"
"hsa03013","Nucleocytoplasmic transport",102,0.303301191272297,1.38703468919218,0.0168897123384862,0.0679609853620039,0.0503728262726781,4654,"tags=40%, list=28%, signal=29%","23511/4928/3838/57122/8480/9688/348995/53371/25909/10526/8021/23165/2733/9972/3841/5976/5905/4686/11260/23534/57187/7175/23633/55110/10189/23279/4927/23225/9883/65109/23214/10527/10762/9631/79711/10250/8563/11097/26019/81929/56000"
"hsa05310","Asthma",24,0.471014906434281,1.59330089420865,0.01733813976978,0.068944602849243,0.0511018856372464,4322,"tags=67%, list=26%, signal=50%","3112/3111/959/7124/958/3118/3113/3122/3119/6356/3127/2207/3109/3115/3108/3117"
"hsa00071","Fatty acid degradation",39,0.38952883922432,1.50957701450618,0.017788009668628,0.0699110147441428,0.0518181921803363,2598,"tags=33%, list=15%, signal=28%","34/51703/217/1376/39/1374/10449/30/1892/2180/2182/125/2639"
"hsa04142","Lysosome biogenesis",240,-0.270263012012956,-1.31942247758739,0.0192106846239407,0.0746346138263443,0.0553193338233259,4217,"tags=31%, list=25%, signal=24%","388552/533/54982/79036/3073/23557/64121/4891/23503/112936/3988/27072/2647/9894/525/91056/245973/55353/6272/6448/523/1510/7879/9374/4286/84286/55317/8722/55004/10325/57192/84572/9296/1511/55207/8120/9179/3425/528/51382/114876/9741/10239/8905/51606/28956/1173/26175/57707/1201/9559/10947/160/4758/729991/968/389541/1212/64223/1186/9550/1513/1211/8372/1497/10542/51699/84335/55283/79158/534/1175/8649/3373/54"
"hsa05163","Human cytomegalovirus infection",197,0.257997772583815,1.3255801456723,0.019582414083391,0.0752142722748429,0.0557489778929075,3488,"tags=30%, list=21%, signal=24%","3569/111/115004/5567/2185/3708/3716/3570/3845/5880/6774/4790/7124/4775/5293/6352/1029/2793/8517/1399/2002/5530/23236/29110/1232/4193/55080/2475/5579/5295/356/9138/1870/3587/6198/4792/5732/2778/1234/2885/113/11214/841/1147/5604/6890/7188/7186/6891/2768/7132/5970/6655/3133/10681/836/5156/196883/2786"
